id,biometrico_id,timestamp,verificacion_tipo,estado_asistencia,device_ip,created_at
116719,3503531,2026-04-15 11:47:01,1,0,192.168.0.101,2026-06-06 03:53:47.753153
116720,3503531,2026-04-15 11:47:08,1,0,192.168.0.101,2026-06-06 03:53:47.753153
116721,3503531,2026-04-15 20:07:59,1,1,192.168.0.101,2026-06-06 03:53:47.753153
116722,3503531,2026-04-16 11:47:33,1,0,192.168.0.101,2026-06-06 03:53:47.753153
116723,3503531,2026-04-16 11:48:01,1,0,192.168.0.101,2026-06-06 03:53:47.753153
116724,3503531,2026-04-16 20:10:52,1,1,192.168.0.101,2026-06-06 03:53:47.753153
116725,3503531,2026-04-17 11:55:52,1,0,192.168.0.101,2026-06-06 03:53:47.753153
116726,3503531,2026-04-17 20:21:20,1,1,192.168.0.101,2026-06-06 03:53:47.753153
116727,3503531,2026-04-20 12:03:03,1,0,192.168.0.101,2026-06-06 03:53:47.753153
116728,3503531,2026-04-20 20:22:03,1,1,192.168.0.101,2026-06-06 03:53:47.753153
116729,3503531,2026-04-21 11:41:59,1,0,192.168.0.101,2026-06-06 03:53:47.753153
116730,3503531,2026-04-21 20:05:05,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116731,3503531,2026-04-22 11:38:14,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116732,3503531,2026-04-22 11:38:24,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116733,3503531,2026-04-22 20:01:39,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116734,3503531,2026-04-23 11:53:46,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116735,3503531,2026-04-23 20:30:34,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116736,3503531,2026-04-24 12:07:10,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116737,3503531,2026-04-24 20:33:48,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116738,3503531,2026-04-27 11:54:54,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116739,3503531,2026-04-27 20:15:44,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116740,3503531,2026-04-28 12:04:04,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116741,3503531,2026-04-28 20:09:02,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116742,3503531,2026-04-29 11:59:55,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116743,3503531,2026-04-29 20:08:05,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116744,3503531,2026-04-30 11:51:47,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116745,3503531,2026-04-30 20:18:05,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116746,3503531,2026-05-04 08:03:12,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116747,3503531,2026-05-04 17:02:16,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116748,3503531,2026-05-05 11:36:42,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116749,3503531,2026-05-05 11:37:11,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116750,3503531,2026-05-05 11:37:24,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116751,3503531,2026-05-05 20:09:52,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116752,3503531,2026-05-05 20:10:26,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116753,3503531,2026-05-06 11:56:45,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116754,3503531,2026-05-06 20:15:57,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116755,3503531,2026-05-07 12:00:19,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116756,3503531,2026-05-07 20:21:17,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116757,3503531,2026-05-08 11:57:29,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116758,3503531,2026-05-08 20:06:08,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116759,3503531,2026-05-08 20:06:11,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116760,3503531,2026-05-11 11:54:41,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116761,3503531,2026-05-11 23:47:36,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116762,3503531,2026-05-12 11:57:42,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116763,3503531,2026-05-12 20:06:57,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116764,3503531,2026-05-13 11:54:02,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116765,3503531,2026-05-13 20:46:00,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116766,3503531,2026-05-14 12:03:45,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116767,3503531,2026-05-14 12:03:59,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116768,3503531,2026-05-14 20:21:55,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116769,3503531,2026-05-15 11:38:41,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116770,3503531,2026-05-15 11:38:54,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116771,3503531,2026-05-15 11:39:15,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116772,3503531,2026-05-15 20:12:17,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116773,3503531,2026-05-22 12:04:49,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116774,3503531,2026-05-22 20:22:12,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116775,3503531,2026-05-25 11:49:12,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116776,3503531,2026-05-25 20:14:41,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116777,3503531,2026-05-26 11:51:12,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116778,3503531,2026-05-26 20:40:57,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116779,3503531,2026-05-27 11:56:17,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116780,3503531,2026-05-27 20:57:08,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116781,3503531,2026-05-28 12:03:56,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116782,3503531,2026-05-28 20:30:22,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116783,3503531,2026-05-29 11:55:36,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116784,3503531,2026-05-29 21:40:19,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116785,3503531,2026-06-01 07:40:31,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116786,3508829,2026-01-01 16:27:55,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116787,3508829,2026-01-03 14:05:18,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116788,3517196,2026-01-01 07:02:28,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116789,3517196,2026-01-01 19:01:23,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116790,3517196,2026-01-13 06:59:51,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116791,3517196,2026-01-13 06:59:57,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116792,3517196,2026-01-13 19:18:02,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116793,3517196,2026-01-15 07:00:26,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116794,3517196,2026-01-15 19:10:20,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116795,3517196,2026-01-17 06:56:38,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116796,3517196,2026-01-17 19:14:47,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116797,3517196,2026-01-20 07:04:07,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116798,3517196,2026-01-20 07:04:11,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116799,3517196,2026-01-20 19:08:03,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116800,3517196,2026-01-21 06:58:43,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116801,3517196,2026-01-21 19:03:10,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116802,3517196,2026-01-22 06:57:55,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116803,3517196,2026-01-22 19:09:46,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116804,3517196,2026-01-24 07:02:57,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116805,3517196,2026-01-24 07:03:02,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116806,3517196,2026-01-24 19:13:12,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116807,3517196,2026-01-24 19:13:22,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116808,3517196,2026-01-26 07:03:21,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116809,3517196,2026-01-26 19:04:01,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116810,3517196,2026-01-27 07:03:44,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116811,3517196,2026-01-27 19:19:14,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116812,3517196,2026-01-29 07:05:25,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116813,3517196,2026-01-29 19:08:48,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116814,3517196,2026-01-30 06:59:41,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116815,3517196,2026-01-30 06:59:47,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116816,3517196,2026-01-30 19:03:45,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116817,3517196,2026-01-31 06:57:44,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116818,3517196,2026-01-31 06:57:50,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116819,3517196,2026-01-31 19:41:02,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116820,3517196,2026-02-03 07:00:52,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116821,3517196,2026-02-03 19:10:54,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116822,3517196,2026-02-05 07:01:32,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116823,3517196,2026-02-05 19:31:25,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116824,3517196,2026-02-07 07:03:29,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116825,3517196,2026-02-07 19:50:20,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116826,3517196,2026-02-10 07:03:46,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116827,3517196,2026-02-10 19:08:38,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116828,3517196,2026-02-12 07:07:59,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116829,3517196,2026-02-12 19:50:13,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116830,3517196,2026-02-16 07:01:56,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116831,3517196,2026-02-16 19:13:43,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116832,3517196,2026-02-18 07:01:45,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116833,3517196,2026-02-18 19:15:34,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116834,3517196,2026-02-20 07:01:04,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116835,3517196,2026-02-20 19:06:58,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116836,3517196,2026-02-22 07:54:20,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116837,3517196,2026-02-22 12:03:19,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116838,3517196,2026-02-23 07:03:44,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116839,3517196,2026-02-23 19:11:58,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116840,3517196,2026-02-25 07:04:48,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116841,3517196,2026-02-25 19:05:16,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116842,3517196,2026-02-27 07:10:52,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116843,3517196,2026-02-27 19:34:50,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116844,3518940,2026-04-06 10:02:04,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116845,3518940,2026-04-06 20:22:56,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116846,3518940,2026-04-06 20:22:58,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116847,3518940,2026-04-07 07:26:23,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116848,3518940,2026-04-07 07:26:26,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116849,3518940,2026-04-07 20:22:06,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116850,3518940,2026-04-07 20:22:09,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116851,3518940,2026-04-09 19:45:27,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116852,3518940,2026-04-09 19:45:33,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116853,3518940,2026-04-10 08:45:28,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116854,3518940,2026-04-10 08:45:30,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116855,3518940,2026-04-10 19:23:27,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116856,3518940,2026-04-10 19:23:29,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116857,3518940,2026-04-10 19:24:19,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116858,3518940,2026-04-10 19:24:22,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116859,3518940,2026-04-11 08:31:56,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116860,3518940,2026-04-11 08:31:58,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116861,3518940,2026-04-13 07:11:47,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116862,3518940,2026-04-13 07:11:50,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116863,3518940,2026-04-13 20:26:44,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116864,3518940,2026-04-13 20:26:47,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116865,3518940,2026-04-15 19:10:49,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116866,3518940,2026-04-15 19:10:52,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116867,3518940,2026-04-16 08:59:06,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116868,3518940,2026-04-16 08:59:08,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116869,3518940,2026-04-16 19:39:10,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116870,3518940,2026-04-16 19:39:12,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116871,3518940,2026-04-17 08:43:49,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116872,3518940,2026-04-17 08:43:52,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116873,3518940,2026-04-19 09:00:56,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116874,3518940,2026-04-19 09:00:59,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116875,3518940,2026-04-19 20:36:14,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116876,3518940,2026-04-19 20:36:16,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116877,3518940,2026-04-21 07:09:27,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116878,3518940,2026-04-21 07:09:29,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116879,3518940,2026-04-24 07:25:11,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116880,3518940,2026-04-24 07:25:14,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116881,3518940,2026-04-24 20:55:42,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116882,3518940,2026-04-24 20:55:45,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116883,3518940,2026-04-25 07:28:48,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116884,3518940,2026-04-25 07:28:51,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116885,3518940,2026-04-25 20:41:56,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116886,3518940,2026-04-25 20:42:02,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116887,3518940,2026-04-25 20:58:38,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116888,3518940,2026-04-25 20:58:40,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116889,3518940,2026-04-26 07:48:33,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116890,3518940,2026-04-26 07:48:35,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116891,3518940,2026-04-27 08:19:16,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116892,3518940,2026-04-27 08:19:19,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116893,3518940,2026-04-27 19:28:09,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116894,3518940,2026-04-27 19:28:11,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116895,3518940,2026-04-28 08:29:29,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116896,3518940,2026-04-28 08:29:32,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116897,3518940,2026-04-28 19:24:26,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116898,3518940,2026-04-28 19:24:28,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116899,3518940,2026-04-29 09:16:07,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116900,3518940,2026-04-29 09:16:10,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116901,3518940,2026-05-02 19:20:16,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116902,3518940,2026-05-02 19:20:19,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116903,3518940,2026-05-03 08:38:28,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116904,3518940,2026-05-03 08:38:31,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116905,3518940,2026-05-05 07:31:01,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116906,3518940,2026-05-05 07:31:05,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116907,3518940,2026-05-05 21:17:01,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116908,3518940,2026-05-06 19:38:48,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116909,3518940,2026-05-06 19:38:50,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116910,3518940,2026-05-07 09:14:24,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116911,3518940,2026-05-07 09:14:26,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116912,3518940,2026-05-08 19:26:19,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116913,3518940,2026-05-08 19:26:21,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116914,3518940,2026-05-09 08:47:10,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116915,3518940,2026-05-09 08:47:12,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116916,3518940,2026-05-10 09:10:36,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116917,3518940,2026-05-10 09:10:38,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116918,3518940,2026-05-10 09:10:41,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116919,3518940,2026-05-14 19:31:35,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116920,3518940,2026-05-14 19:31:37,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116921,3518940,2026-05-15 08:30:25,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116922,3518940,2026-05-15 08:30:27,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116923,3518940,2026-05-15 08:30:30,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116924,3518940,2026-05-22 07:23:30,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116925,3518940,2026-05-22 20:19:58,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116926,3518940,2026-05-23 07:28:36,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116927,3518940,2026-05-23 20:22:17,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116928,3518940,2026-05-24 19:31:49,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116929,3518940,2026-05-25 09:22:48,1,5,192.168.0.101,2026-06-06 03:53:47.78695
116930,3518940,2026-05-26 19:19:25,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116931,3518940,2026-05-27 08:23:08,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116932,3518940,2026-05-29 07:23:22,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116933,3518940,2026-05-29 21:05:01,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116934,3518940,2026-05-31 19:25:34,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116935,3518940,2026-06-01 08:46:35,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116936,3518940,2026-06-01 08:46:56,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116937,3521362,2026-01-05 08:01:42,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116938,3521362,2026-01-05 16:04:54,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116939,3521362,2026-01-05 16:05:01,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116940,3521362,2026-01-06 07:56:06,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116941,3521362,2026-01-06 16:30:25,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116942,3521362,2026-01-07 08:01:26,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116943,3521362,2026-01-07 16:23:13,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116944,3521362,2026-01-08 07:55:41,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116945,3521362,2026-01-08 16:55:41,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116946,3521362,2026-01-09 07:58:42,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116947,3521362,2026-01-09 18:02:10,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116948,3521362,2026-01-12 07:51:20,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116949,3521362,2026-01-12 16:34:19,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116950,3521362,2026-01-13 08:00:19,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116951,3521362,2026-01-13 16:46:28,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116952,3521362,2026-01-14 07:53:38,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116953,3521362,2026-01-14 21:12:18,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116954,3521362,2026-01-15 07:57:49,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116955,3521362,2026-01-15 16:30:59,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116956,3521362,2026-01-16 07:57:09,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116957,3521362,2026-01-16 17:40:54,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116958,3521362,2026-01-19 07:48:05,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116959,3521362,2026-01-19 16:29:33,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116960,3521362,2026-01-20 07:57:49,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116961,3521362,2026-01-20 17:04:33,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116962,3521362,2026-01-21 07:59:25,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116963,3521362,2026-01-22 07:57:29,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116964,3521362,2026-01-22 18:13:26,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116965,3521362,2026-01-26 07:59:06,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116966,3521362,2026-01-26 07:59:08,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116967,3521362,2026-01-26 17:05:14,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116968,3521362,2026-01-26 17:05:16,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116969,3521362,2026-01-27 08:01:39,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116970,3521362,2026-01-27 16:45:59,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116971,3521362,2026-01-28 08:00:17,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116972,3521362,2026-01-28 08:00:19,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116973,3521362,2026-01-28 16:50:20,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116974,3521362,2026-01-29 08:00:10,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116975,3521362,2026-01-29 18:43:21,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116976,3521362,2026-01-30 07:56:15,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116977,3521362,2026-01-30 19:10:06,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116978,3521362,2026-02-02 07:51:48,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116979,3521362,2026-02-02 16:48:50,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116980,3521362,2026-02-03 07:58:09,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116981,3521362,2026-02-03 16:44:18,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116982,3521362,2026-02-04 07:59:44,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116983,3521362,2026-02-04 17:10:57,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116984,3521362,2026-02-05 07:53:17,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116985,3521362,2026-02-05 19:21:37,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116986,3521362,2026-02-06 07:51:40,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116987,3521362,2026-02-06 17:54:44,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116988,3521362,2026-02-09 08:05:13,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116989,3521362,2026-02-09 17:05:27,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116990,3521362,2026-02-11 07:55:34,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116991,3521362,2026-02-11 16:38:52,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116992,3521362,2026-02-12 07:58:02,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116993,3521362,2026-02-12 17:14:27,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116994,3521362,2026-02-13 08:00:44,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116995,3521362,2026-02-13 19:15:57,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116996,3521362,2026-02-18 07:54:48,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116997,3521362,2026-02-18 16:31:33,1,1,192.168.0.101,2026-06-06 03:53:47.78695
116998,3521362,2026-02-19 07:59:40,1,0,192.168.0.101,2026-06-06 03:53:47.78695
116999,3521362,2026-02-19 17:55:20,1,1,192.168.0.101,2026-06-06 03:53:47.78695
117000,3521362,2026-02-20 07:57:27,1,0,192.168.0.101,2026-06-06 03:53:47.78695
117001,3521362,2026-02-20 18:13:03,1,1,192.168.0.101,2026-06-06 03:53:47.78695
117002,3521362,2026-02-23 07:56:32,1,0,192.168.0.101,2026-06-06 03:53:47.78695
117003,3521362,2026-02-23 16:24:44,1,1,192.168.0.101,2026-06-06 03:53:47.78695
117004,3521362,2026-02-24 07:58:31,1,0,192.168.0.101,2026-06-06 03:53:47.78695
117005,3521362,2026-02-24 16:48:41,1,1,192.168.0.101,2026-06-06 03:53:47.78695
117006,3521362,2026-02-25 07:54:36,1,0,192.168.0.101,2026-06-06 03:53:47.78695
117007,3521362,2026-02-25 17:26:13,1,1,192.168.0.101,2026-06-06 03:53:47.78695
117008,3521362,2026-02-26 07:58:51,1,0,192.168.0.101,2026-06-06 03:53:47.78695
